location	month	lot_num	artist	born_death	title	estimated_price	sold_price	sold_price_usd	image_url	image_path	description	artist_signature	medium	height_cm	length_cm	year_printed	provenance
New York	14November2017	435	Aristide Maillol	1861-1944	"Etude pour Le monument à Paul Cézanne
"	USD 50,000 - USD 70,000	USD 50000	50000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0435_000(aristide_maillol_etude_pour_le_monument_a_paul_cezanne).jpg	./resources/14November2017/Lot435.jpg	"['<span id=""main_center_0_lblLotDescription"">Aristide Maillol (1861-1944)', '\n<i>Etude pour</i> Le monument à Paul Cézanne', ""\nsigned with monogram, numbered and inscribed with foundry mark '3/6 Alexis Rudier. .Fondeur. Paris.' (on the back of the base)"", '\nbronze with brown and green patina', '\nHeight: 8 3/8 in. (23.5 cm.)', '\nLength: 13 ¼ in. (35.5 cm.)', '\nConceived in 1912', '\n</span>']"	signed with monogram, numbered and inscribed with foundry mark '3/6 Alexis Rudier. .Fondeur. Paris.' (on the back of the base)	bronze with brown and green patina	35.5	35.5	Conceived in 1912	"Estate of the artist.
Private collection, New York (acquired from the above).
Jason McCoy, Inc., New York.
Acquired from the above by the late owners, May 1990."
New York	14November2017	436	Alexander Archipenko	1887-1964	"Conversation
"	USD 50,000 - USD 70,000	USD 62500	62500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0436_000(alexander_archipenko_conversation).jpg	./resources/14November2017/Lot436.jpg	"['<span id=""main_center_0_lblLotDescription"">Alexander Archipenko (1887-1964)', '\nConversation', ""\nsigned and numbered 'Archipenko 4/12F' (on the right side)"", '\nbronze with green patina', '\nHeight: 9 7/8 in. (25.2 cm.)', '\nConceived in 1936', '\n</span>']"	signed and numbered 'Archipenko 4/12F' (on the right side)	bronze with green patina	25.2	25.2	Conceived in 1936	"Estate of the artist.
Anon. sale, Sotheby Parke Bernet, Inc., New York, 29 October 1970, lot 26.
Acquired at the above sale by the late owners."
New York	14November2017	439	Georg Kolbe	1877-1947	"Kniende
"	USD 40,000 - USD 60,000	USD 50000	50000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0439_000(georg_kolbe_kniende).jpg	./resources/14November2017/Lot439.jpg	"['<span id=""main_center_0_lblLotDescription"">Georg Kolbe (1877-1947)', '\nKniende', ""\nsigned with monogram (on the bottom of the left foot); stamped with foundry mark 'H.NOACK BERLIN' (on the ball of the left foot)"", '\nbronze with brown patina', '\nHeight: 21 1/8 in. (53.6 cm.)', '\nConceived in 1926', '\n</span>']"	signed with monogram (on the bottom of the left foot); stamped with foundry mark 'H.NOACK BERLIN' (on the ball of the left foot)	bronze with brown patina	53.6	53.6	Conceived in 1926	"Estate of the artist. 
Dalzell Hatfield Galleries, Los Angeles.
Nanette Fabray, Los Angeles.
Weintraub Gallery, New York.
Acquired from the above by the family of the present owner, January 1980."
New York	14November2017	441	Claude Monet	1840-1926	"La Plaine de Gennevilliers
"	USD 1,000,000 - USD 1,500,000	USD 1212500	1212500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0441_000(claude_monet_la_plaine_de_gennevilliers).jpg	./resources/14November2017/Lot441.jpg	"['<span id=""main_center_0_lblLotDescription"">Claude Monet (1840-1926)', '\nLa Plaine de Gennevilliers', ""\nsigned 'Claude Monet' (lower right)"", '\noil on canvas', '\n19 5/8 x 24 in. (49.8 x 61 cm.)', '\nPainted in 1877', '\n</span>']"	signed 'Claude Monet' (lower right)	oil on canvas	49.8	61.0	Painted in 1877	"Gustave Caillebotte, Paris (acquired from the artist).
Martial Caillebotte, Paris (by descent from the above).
Mme Martial Caillebotte, Paris (acquired from the estate of the above, 1929).
Mme Albert Chardeau, Paris.
Acquavella Galleries, Inc., New York (by 1976). 
Anon. sale, Sotheby Parke Bernet & Co., London, 1 July 1980, lot 29.
Private collection, Switzerland; sale, Christie's, London, 6 February 2006, lot 75. 
Acquired at the above sale by the late owner."
New York	14November2017	443	Armand Guillaumin	1841-1927	"Notre-Dame de Paris vue des quais
"	USD 18,000 - USD 25,000	USD 37500	37500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0443_000(armand_guillaumin_notre-dame_de_paris_vue_des_quais).jpg	./resources/14November2017/Lot443.jpg	"['<span id=""main_center_0_lblLotDescription"">Armand Guillaumin (1841-1927)', '\nNotre-Dame de Paris vue des quais', ""\nsigned 'Guillaumin' (lower left)"", '\noil on canvas', '\n9 ½ x 12 ¾ in. (24 x 32.5 cm.)', '\nPainted <i>circa </i>1878', '\n</span>']"	signed 'Guillaumin' (lower left)	oil on canvas	24.0	32.5	Painted <i>circa </i>1878	"Galerie Durand-Ruel et Cie., Paris. 
Camille Pissarro, Paris; Estate sale, Galerie Georges Petit, Paris, 3 December 1928, lot 81. 
Dennis Hotz Fine Art, South Africa. 
Private collection (acquired from the above, 1989). 
Acquired by the late owner, circa 2006."
New York	14November2017	444	Francis Picabia	1879-1953	"Martigues
"	USD 70,000 - USD 100,000	USD 87500	87500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0444_000(francis_picabia_martigues).jpg	./resources/14November2017/Lot444.jpg	"['<span id=""main_center_0_lblLotDescription"">Francis Picabia (1879-1953)', '\nMartigues', ""\nsigned, dated and titled 'Picabia 1902 Martigues' (lower right)"", '\noil on canvas', '\n15 1/8 x 18 ¼ in. (38.5 x 46.4 cm.)', '\nPainted in 1902', '\n</span>']"	signed, dated and titled 'Picabia 1902 Martigues' (lower right)	oil on canvas	38.5	46.4	Painted in 1902	"Galerie Pascal Lansberg, Paris.
Anon. sale, Christie's, London, 10 December 1997, lot 140. 
Private collection, England (acquired at the above sale); sale, Sotheby's, New York, 3 November 2005, lot 409.
Acquired at the above sale by the late owner."
New York	14November2017	445	Camille Pissarro	1830-1903	"Verger à Saint-Ouen-l'Aumône en hiver
"	USD 700,000 - USD 1,000,000	USD 1152500	1152500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0445_000(camille_pissarro_verger_a_saint-ouen-laumone_en_hiver).jpg	./resources/14November2017/Lot445.jpg	"['<span id=""main_center_0_lblLotDescription"">Camille Pissarro (1830-1903)', ""\nVerger à Saint-Ouen-l'Aumône en hiver"", ""\nsigned and dated 'C.Pissarro.1877' (lower right)"", '\noil on canvas', '\n18 3/8 x 22 in. (46.7 x 55.9 cm.)', '\nPainted in 1877', '\n</span>']"	signed and dated 'C.Pissarro.1877' (lower right)	oil on canvas	46.7	55.9	Painted in 1877	"Eugène Leroux, Paris (acquired from the artist, circa 1877).
Galerie Durand-Ruel et Cie., Paris (acquired from the above, May 1899).
Paul Durand-Ruel, Paris.
Durand-Ruel Galleries, New York (until 1935).
Maurice Coutot, Paris; sale, Drouot-Montaigne, Paris, 21 November 1987, lot 379.
Alain Delon, Paris; sale, Christie's, London, 2 April 1990, lot 17.
Galerie Urban, Paris (acquired at the above sale and until 1993).
Anon. sale, Phillips, New York, 11 May 2000, lot 5.
Anon. (acquired at the above sale); sale, Christie's, New York, 7 November 2001, lot 114.
Private collection, Connecticut (acquired at the above sale); sale, Christie's, New York, 5 May 2010, lot 329.
Acquired at the above sale by the late owner."
New York	14November2017	446	André Derain	1880-1954	"L'église de Crécy-en-Brie
"	USD 30,000 - USD 50,000	USD 30000	30000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0446_000(andre_derain_leglise_de_crecy-en-brie).jpg	./resources/14November2017/Lot446.jpg	"['<span id=""main_center_0_lblLotDescription"">André Derain (1880-1954)', ""\nL'église de Crécy-en-Brie"", ""\nsigned 'a derain' (upper right)"", '\noil on canvas', '\n21 x 20 in. (54.8 x 53.5 cm.)', '\nPainted in 1911', '\n</span>']"	signed 'a derain' (upper right)	oil on canvas	54.8	53.5	Painted in 1911	"Galerie Kahnweiler, Paris. 
H.F. Secker, Cologne.
Richard Goetz, Paris.
Albert Otten, New Jersey (acquired from the above, by 1937); Estate sale, Christie's, New York, 25 September 2003, lot 522.
Anon. (acquired at the above sale); sale, Christie's, New York, 14 September 2005, lot 124.
Acquired at the above sale by the late owner."
New York	14November2017	447	Maurice de Vlaminck	1876-1958	"Village au bord de la rivière
"	USD 60,000 - USD 80,000	USD 100000	100000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0447_000(maurice_de_vlaminck_village_au_bord_de_la_riviere).jpg	./resources/14November2017/Lot447.jpg	"['<span id=""main_center_0_lblLotDescription"">Maurice de Vlaminck (1876-1958)', '\nVillage au bord de la rivière', ""\nsigned 'Vlaminck' (lower right)"", '\noil on canvas', '\n21 ¼ x 25 5/8 in. (54 x 65.1 cm.)', '\n</span>']"	signed 'Vlaminck' (lower right)	oil on canvas	54.0	65.1		"Private collection, Palm Beach; Estate sale, Christie's, New York, 5 May 2005, lot 272.
Acquired at the above sale by the late owner."
New York	14November2017	448	Eugène Boudin	1824-1898	"Trouville, les jetées, marée haute
"	USD 100,000 - USD 150,000	USD 237500	237500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0448_000(eugene_boudin_trouville_les_jetees_maree_haute).jpg	./resources/14November2017/Lot448.jpg	"['<span id=""main_center_0_lblLotDescription"">Eugène Boudin (1824-1898)', '\nTrouville, les jetées, marée haute', ""\nsigned 'E. Boudin.' (lower right)"", '\noil on panel', '\n12 3/8 x 15 7/8 in. (31.5 x 40.3 cm.)', '\nPainted <i>circa</i> 1892-1896', '\n</span>']"	signed 'E. Boudin.' (lower right)	oil on panel	31.5	40.3	Painted <i>circa</i> 1892-1896	"Comte de Trournemire, Toulouse; sale, Hôtel Drouot, Paris, 18 June 1924.
Arthur Tooth & Sons, Ltd., London. 
Skinner collection, Bramham Hall, Bedfordshire; sale, Christie's, London, 30 June 1967, lot 86.
Michael F. Drinkhouse, New York (acquired at the above sale); sale, Sotheby Parke Bernet, Inc., New York, 17 May 1978, lot 9. 
Linsay R. Thune.
Private collection, Philadelphia; sale, Christie's, New York, 13 May 1980, lot 18.
Ruth Pruitt Phillips, Montana (acquired at the above sale); Estate sale, Sotheby's, New York, 3 November 2005, lot 208.
Acquired at the above sale by the late owner."
New York	14November2017	449	Albert Lebourg	1849-1928	"Cour de ferme (Normandie)
"	USD 8,000 - USD 12,000	USD 11875	11875	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0449_000(albert_lebourg_moulin_en_normandie).jpg	./resources/14November2017/Lot449.jpg	"['<span id=""main_center_0_lblLotDescription"">Albert Lebourg (1849-1928)', '\nCour de ferme (Normandie)', ""\nsigned 'a Lebourg' (lower right)"", '\noil on canvas', '\n18 ¼ x 30 in. (46.2 x 76 cm.)', '\n</span>']"	signed 'a Lebourg' (lower right)	oil on canvas	46.2	76.0		"Anon. sale, Briest, Paris, 26 March 1990, lot 24.
Anon. sale, Sotheby's, New York, 11 October 2011, lot 62. 
Acquired at the above sale by the late owner."
New York	14November2017	450	Albert Lebourg	1849-1928	"Le bas de Meudon depuis les hauteurs de Bellevue
"	USD 15,000 - USD 20,000	USD 17500	17500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0450_000(albert_lebourg_le_bas_de_meudon_pris_des_hauteurs_de_bellevue).jpg	./resources/14November2017/Lot450.jpg	"['<span id=""main_center_0_lblLotDescription"">Albert Lebourg (1849-1928)', '\nLe bas de Meudon depuis les hauteurs de Bellevue', ""\nsigned 'Albert Lebourg.' (lower left)"", '\noil on canvas', '\n17 1/8 x 24 1/8 in. (43.5 x 63.3 cm.)', '\n</span>']"	signed 'Albert Lebourg.' (lower left)	oil on canvas	43.5	63.3		"Anon. sale, Sotheby's, New York, 23 February 2006, lot 26.
Acquired at the above sale by the late owner."
New York	14November2017	451	Maximilien Luce	1858-1941	"Péniches sur la Seine
"	USD 12,000 - USD 18,000	USD 15000	15000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0451_000(maximilien_luce_peniches_sur_la_seine).jpg	./resources/14November2017/Lot451.jpg	"['<span id=""main_center_0_lblLotDescription"">Maximilien Luce (1858-1941)', '\nPéniches sur la Seine', ""\nsigned 'Luce' (lower right)"", '\noil on canvas', '\n19 3/8 x 25 5/8 in. (49.3 x 65.1 cm.)', '\n</span>']"	signed 'Luce' (lower right)	oil on canvas	49.3	65.1		"Anon. sale, Sotheby's, New York, 23 February 2006, lot 27.
Acquired at the above sale by the late owner."
New York	14November2017	452	Maximilien Luce	1858-1941	"Eragny, Les Meules
"	USD 30,000 - USD 50,000	USD 72500	72500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0452_000(maximilien_luce_eragny_les_meules).jpg	./resources/14November2017/Lot452.jpg	"['<span id=""main_center_0_lblLotDescription"">Maximilien Luce (1858-1941)', '\nEragny, Les Meules', ""\nsigned, dated, and dedicated 'A l'ami P. Rousseau votre devoue Luce 97' (lower left)"", '\noil on board', '\n13 ½ x 20 in. (34.3 x 50.8 cm.)', '\nPainted in 1897', '\n</span>']"	signed, dated, and dedicated 'A l'ami P. Rousseau votre devoue Luce 97' (lower left)	oil on board	34.3	50.8	Painted in 1897	"P. Rousseau (acquired from the artist). 
Private collection; sale, Sotheby's, New York, 4 May 2005, lot 127.
Acquired at the above sale by the late owner."
New York	14November2017	453	Carlos Nadal	1917-1998	"Soutine chez l'amateur
"	USD 20,000 - USD 30,000	USD 20000	20000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0453_000(carlos_nadal_soutine_chez_lamateur).jpg	./resources/14November2017/Lot453.jpg	"['<span id=""main_center_0_lblLotDescription"">Carlos Nadal (1917-1998)', ""\nSoutine chez l'amateur"", ""\nsigned 'cNadal' (lower right); signed again, dated and titled 'cNadal 1992 Soutine chez l'amateur' (on the reverse)"", '\noil on canvas', '\n23 5/8 x 28 7/8 in. (60 x 73.4 cm.)', '\nPainted in 1992', '\n</span>']"	signed 'cNadal' (lower right); signed again, dated and titled 'cNadal 1992 Soutine chez l'amateur' (on the reverse)	oil on canvas	60.0	73.4	Painted in 1992	"The Bruton Street Gallery, London.
Private collection, Texas (acquired from the above, 1996); sale, Christie's, New York, 14 February 2008, lot 105.
Acquired at the above sale by the late owner."
New York	14November2017	454	Carlos Nadal	1917-1998	"Bodegón
"	USD 15,000 - USD 20,000	USD 15000	15000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0454_000(carlos_nadal_bodegon).jpg	./resources/14November2017/Lot454.jpg	"['<span id=""main_center_0_lblLotDescription"">Carlos Nadal (1917-1998)', '\nBodegón', ""\nsigned 'cNadal' (lower right); signed again and titled 'cNadal Bodegon' (on the reverse)"", '\noil on canvas', '\n15 ½ x 18 ½ in. (39.5 x 47 cm.)', '\n</span>']"	signed 'cNadal' (lower right); signed again and titled 'cNadal Bodegon' (on the reverse)	oil on canvas	39.5	47.0		"Anon. (acquired from the artist, circa 1995); sale, Christie's, New York, 14 September 2006, lot 13.
Acquired at the above sale by the late owner."
New York	14November2017	455	André Brasilier	b. 1929	"Cavalcade portugaise
"	USD 50,000 - USD 70,000	USD 112500	112500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0455_000(andre_brasilier_cavalcade_portugaise).jpg	./resources/14November2017/Lot455.jpg	"['<span id=""main_center_0_lblLotDescription"">André Brasilier (b. 1929)', '\nCavalcade portugaise', ""\nsigned 'André Brasilier.' (lower right); signed again with initials, dated and titled 'A.B. 81. Cavalcade portugaise' (on the stretcher)"", '\noil on canvas', '\n35 x 45 ½ in. (89 x 115.6 cm.)', '\nPainted in 1981', '\n</span>']"	signed 'André Brasilier.' (lower right); signed again with initials, dated and titled 'A.B. 81. Cavalcade portugaise' (on the stretcher)	oil on canvas	89.0	115.6	Painted in 1981	"Anon. sale, Christie's, New York, 22 September 2009, lot 66.
Acquired at the above sale by the late owner."
New York	14November2017	456	André Brasilier	b. 1929	"La Meute
"	USD 40,000 - USD 60,000	USD 52500	52500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0456_000(andre_brasilier_la_meute).jpg	./resources/14November2017/Lot456.jpg	"['<span id=""main_center_0_lblLotDescription"">André Brasilier (b. 1929)', '\nLa Meute', ""\nsigned 'André Brasilier' (lower center); signed again with initials, dated and titled 'A.B. 1968 La Meute ' (on the reverse)"", '\noil on canvas', '\n35 x 45 ¾ in. (89 x 116 cm.)', '\nPainted in 1968', '\n</span>']"	signed 'André Brasilier' (lower center); signed again with initials, dated and titled 'A.B. 1968 La Meute ' (on the reverse)	oil on canvas	89.0	116.0	Painted in 1968	"David B. Findlay Galleries, New York.
Private collection, Chicago (acquired from the above, 1974); sale, Christie's, New York, 10 September 2008, lot 107.
Acquired at the above sale by the late owner."
New York	14November2017	457	Ossip Zadkine	1890-1967	"Les Amis
"	USD 25,000 - USD 35,000	USD 30000	30000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0457_000(ossip_zadkine_les_amis).jpg	./resources/14November2017/Lot457.jpg	"['<span id=""main_center_0_lblLotDescription"">Ossip Zadkine (1890-1967)', '\nLes Amis', ""\nsigned with initials, numbered and inscribed with foundry mark 'OZ 3/8 Susse Fondeur Paris' (on the right side)"", '\nbronze with dark brown patina', '\nHeight: 15 3/8 in. (38 cm.)', '\nConceived in 1965; this bronze version cast in 1973', '\n</span>']"	signed with initials, numbered and inscribed with foundry mark 'OZ 3/8 Susse Fondeur Paris' (on the right side)	bronze with dark brown patina	38.0	38.0	Conceived in 1965; this bronze version cast in 1973	"Galerie Artcurial, Paris.
Acquired from the above by the present owner, September 1979."
New York	14November2017	458	Tamara De Lempicka	1898-1980	"Bouquet de violettes
"	USD 40,000 - USD 60,000	USD 150000	150000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0458_000(tamara_de_lempicka_bouquet_de_violettes).jpg	./resources/14November2017/Lot458.jpg	"['<span id=""main_center_0_lblLotDescription"">Tamara De Lempicka (1898-1980)', '\nBouquet de violettes', ""\nsigned 'T.DE LEMPICKA.' (lower left)"", '\noil on board', '\n12 7/8 x 9 3/8 in. (32.7 x 23.9 cm.)', '\nPainted <i>circa</i> 1927', '\n</span>']"	signed 'T.DE LEMPICKA.' (lower left)	oil on board	32.7	23.9	Painted <i>circa</i> 1927	"Barry Friedman, New York.
Anon. sale, Christie's, London, 24 June 1986, lot 460."
New York	14November2017	459	André Brasilier	b. 1929	"Les Miroirs
"	USD 20,000 - USD 30,000	USD 30000	30000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0459_000(andre_brasilier_les_miroirs).jpg	./resources/14November2017/Lot459.jpg	"['<span id=""main_center_0_lblLotDescription"">André Brasilier (b. 1929)', '\nLes Miroirs', ""\nsigned 'André Brasilier.' (lower right)"", '\noil over pencil on canvas', '\n25 ¾ x 19 ¾ in. (65.4 x 50.3 cm.)', '\nPainted in 1982', '\n</span>']"	signed 'André Brasilier.' (lower right)	oil over pencil on canvas	65.4	50.3	Painted in 1982	"Galerie Nichido, Tokyo.
Private collection, Japan (acquired from the above, 1983).
Acquired from the above by the present owner. 

"
New York	14November2017	460	Bernard Buffet	1928-1999	"Nature morte à la cafetière bleue
"	USD 40,000 - USD 60,000	USD 93750	93750	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0460_000(bernard_buffet_nature_morte_a_la_cafetiere_bleue).jpg	./resources/14November2017/Lot460.jpg	"['<span id=""main_center_0_lblLotDescription"">Bernard Buffet (1928-1999)', '\nNature morte à la cafetière bleue', ""\nsigned and dated 'Bernard Buffet 58' (lower left)"", '\noil on canvas', '\n25 ½ x 18 in. (65 x 46 cm.)', '\nPainted in 1958', '\n</span>']"	signed and dated 'Bernard Buffet 58' (lower left)	oil on canvas	65.0	46.0	Painted in 1958	Galerie E. David et M. Garnier, Paris.
New York	14November2017	461	Jean-Pierre Cassigneul	b. 1935	"Le vase de tulipes
"	USD 15,000 - USD 20,000	USD 21250	21250	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0461_000(jean-pierre_cassigneul_le_vase_de_tulipes).jpg	./resources/14November2017/Lot461.jpg	"['<span id=""main_center_0_lblLotDescription"">Jean-Pierre Cassigneul (b. 1935)', '\nLe vase de tulipes', '\nsigned and dated \'CASSIGNEUL 70\' (lower left); signed and dated again and titled \'Cassigneul 1970 ""LE VASE de TULIPES""\' (on the reverse)', '\noil on canvas', '\n31 7/8 x 25 ¾ in. (81 x 65.4 cm.)', '\nPainted in 1970', '\n</span>']"	"signed and dated 'CASSIGNEUL 70' (lower left); signed and dated again and titled 'Cassigneul 1970 ""LE VASE de TULIPES""' (on the reverse)"	oil on canvas	81.0	65.4	Painted in 1970	"Private collection, Japan (1993).
Acquired from the above by the present owners."
New York	14November2017	463	Bernard Buffet	1928-1999	"Les Dahlias
"	USD 120,000 - USD 180,000	USD 212500	212500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0463_000(bernard_buffet_les_dahlias).jpg	./resources/14November2017/Lot463.jpg	"['<span id=""main_center_0_lblLotDescription"">Bernard Buffet (1928-1999)', '\nLes Dahlias', ""\nsigned and dated 'Bernard Buffet 62' (lower left); signed again 'Bernard Buffet' (on the reverse)"", '\noil on canvas', '\n45 ¾ x 31 7/8 in. (116 x 81 cm.)', '\nPainted in 1962', '\n</span>']"	signed and dated 'Bernard Buffet 62' (lower left); signed again 'Bernard Buffet' (on the reverse)	oil on canvas	116.0	81.0	Painted in 1962	"Galerie de Souzy, Paris.
Private collection, Europe (acquired from the above, 2009); sale, Sotheby's, London, 22 June 2016, lot 199.
Acquired at the above sale by the present owner."
New York	14November2017	464	Bernard Buffet	1928-1999	"Les bords du Morin
"	USD 50,000 - USD 70,000	USD 93750	93750	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0464_000(bernard_buffet_les_bords_du_morin).jpg	./resources/14November2017/Lot464.jpg	"['<span id=""main_center_0_lblLotDescription"">Bernard Buffet (1928-1999)', '\nLes bords du Morin', ""\nsigned and dated 'Bernard Buffet 62' (upper left); titled and inscribed 'Les Bords du Morin France' (on the reverse)"", '\noil on canvas', '\n31 7/8 x 39 3/8 in. (81 x 100 cm.)', '\nPainted in 1962', '\n</span>']"	signed and dated 'Bernard Buffet 62' (upper left); titled and inscribed 'Les Bords du Morin France' (on the reverse)	oil on canvas	81.0	100.0	Painted in 1962	"Galerie E. David et M. Garnier, Paris.
Mr. and Mrs. W.W. Crocker, Burlingame, California.
Sarah Coleman, Pebble Beach (by descent from the above).
By descent from the above to the present owner."
New York	14November2017	466	Alberto Giacometti	1901-1966	"Petit monstre I
"	USD 60,000 - USD 80,000	USD 125000	125000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0466_000(alberto_giacometti_petit_monstre_i).jpg	./resources/14November2017/Lot466.jpg	"['<span id=""main_center_0_lblLotDescription"">Alberto Giacometti (1901-1966)', '\nPetit monstre I', ""\nsigned and numbered 'A. Giacometti 3/6' (on the left side of the base); inscribed with foundry mark 'Susse F<sup>r</sup> Paris' (on the back of the base)"", '\nbronze with brown patina', '\nHeight: 3 ¾ in. (9.5 cm.)', '\nConceived in 1953; this bronze version cast between 1955-1961', '\n</span>']"	signed and numbered 'A. Giacometti 3/6' (on the left side of the base); inscribed with foundry mark 'Susse F<sup>r</sup> Paris' (on the back of the base)	bronze with brown patina	9.5	9.5	Conceived in 1953; this bronze version cast between 1955-1961	"Private collection, France (1972-1979).
Davlyn Gallery, New York.
James Goodman Gallery, New York (acquired from the above).
Acquired from the above by the late owners, November 1981."
New York	14November2017	467	Henry Moore	1898-1986	"Mother and Child
"	USD 8,000 - USD 12,000	USD 12500	12500	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0467_000(henry_moore_mother_and_child).jpg	./resources/14November2017/Lot467.jpg	"['<span id=""main_center_0_lblLotDescription"">Henry Moore (1898-1986)', '\nMother and Child', '\nbronze with brown patina', '\nHeight: 4 ¾ in. (12.7 cm.)', '\nConceived in 1935; this bronze version cast in 1967', '\n</span>']"	bronze with brown patina	Height: 4 ¾ in. (12.7 cm.)	12.7	12.7	Conceived in 1935; this bronze version cast in 1967	"Marlborough Gallery, Inc., New York.
Kent Fine Art, Inc., New York.
Acquired from the above by the late owners, July 1986."
New York	14November2017	468	Henry Moore	1898-1986	"Maquette for Mother and Child: Block Seat
"	USD 50,000 - USD 70,000	USD 60000	60000	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0468_000(henry_moore_maquette_for_mother_and_child_block_seat).jpg	./resources/14November2017/Lot468.jpg	"['<span id=""main_center_0_lblLotDescription"">Henry Moore (1898-1986)', '\nMaquette for Mother and Child: Block Seat', ""\nsigned and numbered 'Moore 8/9' (on the back of the base)"", '\nbronze with brown patina', '\nHeight: 7 in. (17.8 cm.)', '\nConceived in 1981', '\n</span>']"	signed and numbered 'Moore 8/9' (on the back of the base)	bronze with brown patina	17.8	17.8	Conceived in 1981	"Lillian Heidenberg Gallery, New York.
Kent Fine Art, Inc., New York.
Acquired from the above by the late owners, July 1986."
New York	14November2017	469	Henry Moore	1898-1986	"Mother and Child: Gothic
"	USD 30,000 - USD 50,000	USD 31250	31250	https://www.christies.com/img/LotImages/2017/NYR/2017_NYR_15006_0469_000(henry_moore_mother_and_child_gothic).jpg	./resources/14November2017/Lot469.jpg	"['<span id=""main_center_0_lblLotDescription"">Henry Moore (1898-1986)', '\nMother and Child: Gothic', ""\nsigned and numbered 'Moore 9/9' (on the back)"", '\nbronze with brown and green patina', '\nHeight: 7 5/8 in. (19.4 cm.)', '\nConceived in 1975', '\n</span>']"	signed and numbered 'Moore 9/9' (on the back)	bronze with brown and green patina	19.4	19.4	Conceived in 1975	"Lillian Heidenberg Gallery, New York.
Acquired from the above by the late owners, December 1982."
